Pos,WT_1,WT_2,WT_3,Drho_1,Drho_2,Drho_3,CDS_Median,CDS_two_median,white
112448,8.1426,8.321,8.2319,8.9091,8.163,8.3666,10.1742,11.1742,1
112474,8.0963,8.3014,8.224,8.9139,8.1582,8.3925,10.1742,11.1742,1
112496,7.8206,7.8189,8.0837,8.915,8.1084,8.3983,10.1742,11.1742,1
112517,7.4042,7.4544,7.6292,8.8258,8.0482,8.3968,10.1742,11.1742,1
112531,7.354,7.4332,7.425,8.8217,8.0592,8.3958,10.1742,11.1742,1
112553,7.3613,7.4243,7.3734,8.8111,8.0978,8.5623,10.1742,11.1742,1
112575,7.3907,7.4269,7.3672,9.1337,8.4783,9.0136,10.1742,11.1742,1
112599,7.396,7.4272,7.3664,9.2414,8.7319,9.0635,10.1742,11.1742,1
112627,7.395,7.4283,7.3519,9.2935,8.7881,9.1047,10.1742,11.1742,1
112650,7.3963,7.4385,7.3458,9.4358,8.8058,9.2003,10.1742,11.1742,1
112668,7.3974,7.4343,7.3165,9.4838,8.9406,9.2211,10.1742,11.1742,1
112690,7.4023,7.4345,7.2622,9.5503,8.9751,9.2823,10.1742,11.1742,1
112717,7.4116,7.4271,7.2302,9.9099,9.0108,10.1969,10.1742,11.1742,1
112738,7.4332,7.4135,7.1964,9.9467,9.2368,10.2145,10.1742,11.1742,1
112760,7.4632,7.4344,7.2328,9.9578,9.2311,10.2222,10.1742,11.1742,1
112782,7.5345,7.4753,7.2968,9.941,9.1126,9.8933,10.1742,11.1742,1
112800,7.6413,7.5458,7.3651,9.9688,9.0931,9.9011,10.1742,11.1742,1
112817,7.7716,7.7827,7.4906,10.024,9.0754,11.2388,10.1742,11.1742,1
112841,8.1972,8.3157,8.2691,11.996,11.5844,11.3937,10.1742,11.1742,1
112862,8.1747,8.274,8.244,11.9058,11.4599,11.3585,10.1742,11.1742,1
112884,8.1037,8.2234,8.2283,11.5799,11.1931,11.1769,10.1742,11.1742,1
112908,7.9094,8.0643,8.2188,11.5014,11.1552,11.1631,10.1742,11.1742,1
112927,7.4641,7.5595,7.3588,11.241,11.0579,11.1064,10.1742,11.1742,1
112950,7.4159,7.4379,7.3616,11.1445,11.0291,11.0848,10.1742,11.1742,1
112971,7.4006,7.4147,7.3564,11.0905,10.9278,11.0088,10.1742,11.1742,1
112994,7.2805,7.3984,7.349,11.0426,10.8476,10.9911,10.1742,11.1742,1
113015,7.2738,7.3936,7.3552,11.0431,10.8025,11.0039,10.1742,11.1742,1
113037,7.2707,7.4057,7.3395,11.0343,10.7002,11.0014,10.1742,11.1742,1
113069,7.2881,7.4303,7.3463,11.038,10.7046,10.9999,10.1742,11.1742,1
113090,7.2948,7.4419,7.3532,11.0316,10.6986,10.9693,10.1742,11.1742,1
113113,7.309,7.7673,7.604,11.0339,10.7074,10.9764,10.1742,11.1742,1
113134,8.4326,8.5894,8.6564,11.0279,10.9441,10.9734,10.1742,11.1742,1
113156,8.4552,8.64,8.7385,11.0376,11.0025,10.97,10.1742,11.1742,1
113178,9.0343,8.7958,9.3942,11.4617,11.1546,11.472,10.1742,11.1742,1
113201,9.1918,9.0202,9.4287,11.7231,11.2817,11.5914,10.1742,11.1742,1
113219,9.1719,9.1257,9.3971,11.6737,11.2968,11.486,10.1742,11.1742,1
113242,9.0545,9.1268,9.3826,11.5501,11.2938,11.3772,10.1742,11.1742,1
113264,8.4698,9.0171,8.4624,11.4594,11.2769,11.3475,10.1742,11.1742,1
113289,8.2279,8.789,8.4475,11.3846,11.2294,11.3059,10.1742,11.1742,1
113311,7.457,7.8627,7.7614,11.3266,11.1964,11.124,10.1742,11.1742,1
113328,7.3809,7.4512,7.4578,11.2578,11.0836,10.9954,10.1742,11.1742,1
113352,7.3847,7.4568,7.4504,11.2374,11.0666,10.9809,10.1742,11.1742,1
113377,7.3952,7.4745,7.4543,11.1927,10.9446,10.968,10.1742,11.1742,1
113393,7.4318,7.5263,7.4781,11.1177,10.8921,10.9384,10.1742,11.1742,1
113420,7.4476,7.5378,7.4864,11.1031,10.8827,10.9029,10.1742,11.1742,1
113440,7.4325,7.5463,7.4824,11.0744,10.8359,10.8537,10.1742,11.1742,1
113459,7.4335,7.5775,7.4866,11.0529,10.7807,10.8317,10.1742,11.1742,1
113477,7.5324,7.6449,7.5495,11.0475,10.7379,10.8285,10.1742,11.1742,1
113499,8.1368,8.3782,8.3125,11.0632,10.7365,10.8443,10.1742,11.1742,1
113521,8.1427,8.392,8.3219,11.0813,10.7477,10.8674,10.1742,11.1742,1
113543,8.1422,8.3981,8.3243,11.0898,10.7908,10.8857,10.1742,11.1742,1
113566,8.1428,8.4047,8.3421,11.1277,10.8464,10.922,10.1742,11.1742,1
113590,8.1438,8.4151,8.3804,11.1665,10.967,10.9704,10.1742,11.1742,1
113618,8.1164,8.4148,8.3677,11.1822,10.9799,11.0313,10.1742,11.1742,1
113638,8.0916,8.4153,8.2894,11.1927,10.9754,11.0542,10.1742,11.1742,1
113659,8.0789,8.4063,8.2689,11.1829,10.9481,11.064,10.1742,11.1742,1
113675,8.0764,8.4071,8.2681,11.1842,10.9575,11.0951,10.1742,11.1742,1
113697,8.0743,8.3987,8.262,11.178,10.9472,11.1012,10.1742,11.1742,1
113719,8.0702,8.3877,8.2538,11.1647,10.926,11.0956,10.1742,11.1742,1
113741,8.0426,8.3628,8.2569,11.1286,10.9345,11.0523,10.1742,11.1742,1
113765,8.0267,8.3289,8.2487,11.1031,10.9338,10.9809,10.1742,11.1742,1
113786,7.9787,8.2197,7.5156,11.0277,10.9229,10.7677,10.1742,11.1742,1
113812,7.9357,8.1953,7.4641,10.906,10.9004,10.6977,10.1742,11.1742,1
113838,7.941,8.1945,7.4615,10.8752,10.8803,10.6767,10.1742,11.1742,1
113860,7.9394,8.2026,7.4777,10.8379,10.7064,10.6639,10.1742,11.1742,1
113879,8.1159,8.3055,8.2086,10.836,10.6997,10.6658,10.1742,11.1742,1
113899,8.1143,8.321,8.1914,10.815,10.6549,10.6707,10.1742,11.1742,1
113918,8.1292,8.3413,8.1848,10.8364,10.6366,10.6924,10.1742,11.1742,1
113941,8.1221,8.3429,8.1631,10.8462,10.7076,10.7041,10.1742,11.1742,1
113962,7.8705,7.8382,7.4764,10.8545,10.7457,10.7024,10.1742,11.1742,1
113986,7.6659,7.5742,7.359,10.8706,10.6692,10.7043,10.1742,11.1742,1
114014,6.9173,7.3184,7.1784,10.893,10.6402,10.7131,10.1742,11.1742,1
114037,6.9173,7.2954,7.1658,10.8782,10.525,10.7118,10.1742,11.1742,1
114056,6.9173,7.3153,7.1705,10.889,10.5121,10.7316,10.1742,11.1742,1
114080,7.4475,7.3132,7.22,10.876,10.5009,10.7367,10.1742,11.1742,1
114103,7.781,7.7114,7.9574,10.8913,10.5066,10.7714,10.1742,11.1742,1
114125,7.8738,8.1287,8.1486,10.9282,10.5194,10.7964,10.1742,11.1742,1
114146,7.8767,8.1413,8.2219,11.0319,10.8554,10.9809,10.1742,11.1742,1
114167,7.8871,8.1127,8.2271,11.2519,11.1228,11.2287,10.1742,11.1742,1
114190,7.8728,8.0164,8.1482,11.2743,11.1771,11.2689,10.1742,11.1742,1
114212,7.7212,7.9778,7.9731,11.297,11.1982,11.2882,10.1742,11.1742,1
114234,7.6379,7.9174,7.8212,11.3058,11.2234,11.2763,10.1742,11.1742,1
114257,7.6235,7.9162,7.8521,11.3207,11.262,11.2774,10.1742,11.1742,1
114272,7.6207,7.9187,7.877,11.3551,11.2831,11.2748,10.1742,11.1742,1
114291,7.6185,7.9198,7.883,11.3696,11.2899,11.2728,10.1742,11.1742,1
114315,7.6116,7.8916,7.8779,11.3764,11.2909,11.2611,10.1742,11.1742,1
114336,7.5758,7.6275,7.371,11.367,11.2861,11.2414,10.1742,11.1742,1
114363,7.5639,7.5957,7.3229,11.3648,11.284,11.2352,10.1742,11.1742,1
114380,7.5538,7.5877,7.3366,11.3654,11.2706,11.2241,10.1742,11.1742,1
114401,7.5639,7.5884,7.3608,11.3652,11.2469,11.1951,10.1742,11.1742,1
114424,7.5703,7.5973,7.3755,11.3557,11.2277,11.1788,10.1742,11.1742,1
114446,7.6023,7.6564,7.41,11.3506,11.2229,11.1763,10.1742,11.1742,1
114476,7.6273,7.6254,7.4003,11.3485,11.2228,11.1735,10.1742,11.1742,1
114493,7.6125,7.6206,7.4029,11.3503,11.2223,11.1714,10.1742,11.1742,1
114518,7.6116,7.6254,7.4196,11.3653,11.2229,11.1761,10.1742,11.1742,1
114536,7.6141,7.6453,7.5161,11.3687,11.22,11.17,10.1742,11.1742,1
114561,7.6266,7.7557,7.6992,11.3682,11.2176,11.1681,10.1742,11.1742,1
114584,7.6393,7.8225,7.9539,11.3646,11.2092,11.1669,10.1742,11.1742,1
114604,7.6742,8.0558,8.0087,11.3639,11.219,11.1534,10.1742,11.1742,1
114624,7.6927,8.0971,8.0173,11.3986,11.2432,11.1586,10.1742,11.1742,1
114644,7.7105,8.0999,8.0189,11.4474,11.2615,11.1708,10.1742,11.1742,1
114668,7.7412,8.1093,8.0243,11.5739,11.4333,11.3695,10.1742,11.1742,1
114694,7.7073,7.4937,7.9515,11.6025,11.4913,11.4502,10.1742,11.1742,1
114717,7.6356,7.3989,7.2867,11.6929,11.6042,11.6127,10.1742,11.1742,1
114740,7.5397,7.3994,7.2746,11.7643,11.6637,11.7114,10.1742,11.1742,1
114757,7.4622,7.4024,7.2694,11.7826,11.7039,11.7706,10.1742,11.1742,1
114780,7.3851,7.4041,7.2641,11.7665,11.7211,11.7765,10.1742,11.1742,1
114804,7.3439,7.3742,7.263,11.7674,11.7492,11.787,10.1742,11.1742,1
114829,7.3359,7.3616,7.2561,11.7691,11.7565,11.78,10.1742,11.1742,1
114848,7.3281,7.3503,7.2585,11.6838,11.6899,11.5014,10.1742,11.1742,1
114869,7.3238,7.3487,7.2683,11.6722,11.6107,11.5125,10.1742,11.1742,1
114894,7.3203,7.3548,7.2858,11.6729,11.5887,11.5371,10.1742,11.1742,1
114912,7.3256,7.3459,7.291,11.622,11.5595,11.4858,10.1742,11.1742,1
114929,7.3344,7.3488,7.3035,11.5719,11.4421,11.3825,10.1742,11.1742,1
114952,7.335,7.3502,7.3033,11.5527,11.3975,11.3358,10.1742,11.1742,1
114973,7.3249,7.3535,7.248,11.544,11.3576,11.3346,10.1742,11.1742,1
114998,7.3183,7.3557,7.2245,11.5769,11.3305,11.3482,10.1742,11.1742,1
115020,7.309,7.3539,7.209,11.6187,11.3085,11.3921,10.1742,11.1742,1
115044,7.3005,7.3332,7.1801,11.648,11.3089,11.4142,10.1742,11.1742,1
115064,7.2957,7.3285,7.1768,11.6841,11.3774,11.4855,10.1742,11.1742,1
115090,7.2959,7.3277,7.179,11.7219,11.4182,11.5256,10.1742,11.1742,1
115106,7.3165,7.3486,7.1961,11.7699,11.4349,11.5642,10.1742,11.1742,1
115128,7.4844,7.4035,7.2372,11.7853,11.4647,11.5869,10.1742,11.1742,1
115158,7.5967,7.5522,7.9685,11.7766,11.4881,11.5798,10.1742,11.1742,1
115176,8.1322,8.6917,8.3945,11.7754,11.4999,11.5689,10.1742,11.1742,1
115194,8.1293,8.7021,8.3918,11.7754,11.5433,11.5613,10.1742,11.1742,1
115218,8.0941,8.6951,8.2817,11.7676,11.5641,11.5505,10.1742,11.1742,1
115238,8.0386,8.6879,8.0636,11.7554,11.5974,11.5374,10.1742,11.1742,1
115261,8.0286,8.7096,8.041,11.7426,11.6358,11.5608,10.1742,11.1742,1
115282,8.0729,8.8791,8.3725,11.7585,11.6447,11.6054,10.1742,11.1742,1
115310,8.2747,9.0005,8.9085,11.9733,11.727,11.7799,10.1742,11.1742,1
115333,8.9902,9.0434,9.0466,12.0727,11.8939,11.8115,10.1742,11.1742,1
115350,8.9869,9.0487,9.0441,12.1243,11.9302,11.8682,10.1742,11.1742,1
115372,8.9272,9.0442,9.0336,12.1261,11.9413,11.8728,10.1742,11.1742,1
115397,8.8854,9.0367,9.0222,12.1259,11.923,11.8745,10.1742,11.1742,1
115421,8.8292,9.0228,9.0025,12.1259,11.9008,11.8672,10.1742,11.1742,1
115444,8.7741,9.0176,8.9493,12.1131,11.8399,11.7885,10.1742,11.1742,1
115466,8.7173,9.0152,8.9078,12.1019,11.8089,11.777,10.1742,11.1742,1
115486,8.7741,9.0208,9.0066,12.0976,11.7959,11.7868,10.1742,11.1742,1
115506,8.7822,9.0276,9.0126,12.0602,11.7963,11.7724,10.1742,11.1742,1
115532,8.7522,8.9904,8.9133,11.8931,11.7937,11.6693,10.1742,11.1742,1
115555,8.3516,8.799,8.5916,11.7891,11.7601,11.523,10.1742,11.1742,1
115570,8.3191,8.7828,8.4953,11.7769,11.7308,11.5242,10.1742,11.1742,1
115589,8.2982,8.7621,8.4066,11.7768,11.7034,11.534,10.1742,11.1742,1
115612,7.7877,8.5941,8.1473,11.7391,11.6394,11.4983,10.1742,11.1742,1
115634,7.3355,8.0445,8.0721,11.6964,11.4006,11.4722,10.1742,11.1742,1
115661,7.295,7.7262,7.4397,11.6837,11.377,11.4594,10.1742,11.1742,1
115684,7.2885,7.6158,7.4097,11.6974,11.407,11.4699,10.1742,11.1742,1
115709,7.286,7.5682,7.3923,11.7237,11.4291,11.4859,10.1742,11.1742,1
115731,7.3251,7.5742,7.4147,11.7442,11.4809,11.507,10.1742,11.1742,1
115753,7.3622,7.5873,7.4214,11.745,11.5002,11.5253,10.1742,11.1742,1
115772,7.573,7.6503,7.4755,11.7552,11.5498,11.5566,10.1742,11.1742,1
115796,7.7817,8.2698,8.047,11.7713,11.5883,11.5925,10.1742,11.1742,1
115818,7.939,8.2722,8.0473,11.7805,11.6013,11.6112,10.1742,11.1742,1
115840,7.9279,8.2418,8.0666,11.7746,11.6396,11.6129,10.1742,11.1742,1
115863,7.4472,7.4528,7.4417,11.7581,11.663,11.6073,10.1742,11.1742,1
115885,7.383,7.3331,7.4209,11.7427,11.6665,11.5905,10.1742,11.1742,1
115902,7.3461,7.3472,7.4226,11.7617,11.6865,11.6281,10.1742,11.1742,1
115929,7.3459,7.3495,7.4675,11.7946,11.7468,11.8022,10.1742,11.1742,1
115950,7.3439,7.3384,7.4778,11.8055,11.7901,11.8105,10.1742,11.1742,1
115972,7.3091,7.2523,7.3655,11.798,11.808,11.7815,10.1742,11.1742,1
115987,7.3005,7.2435,7.3446,11.7803,11.8117,11.787,10.1742,11.1742,1
116016,7.2945,7.2555,7.3308,11.7413,11.8064,11.777,10.1742,11.1742,1
116036,7.2935,7.2479,7.3268,11.4253,11.4914,11.5856,10.1742,11.1742,1
116056,7.3348,7.2585,7.364,11.2707,11.2892,11.2384,10.1742,11.1742,1
116074,7.8733,8.2634,7.5412,11.2309,11.0182,11.1849,10.1742,11.1742,1
116098,7.9705,8.3195,8.1922,11.2427,11.059,11.1704,10.1742,11.1742,1
116126,7.9575,8.2725,8.1668,11.2511,11.0673,11.1849,10.1742,11.1742,1
116148,7.9533,8.2607,8.0751,11.2517,11.0461,11.1787,10.1742,11.1742,1
116165,7.9774,8.2934,8.0886,11.3242,11.0894,11.1881,10.1742,11.1742,1
116187,8.5292,8.5815,8.465,11.4976,11.2904,11.2621,10.1742,11.1742,1
116206,8.5777,8.6421,8.5277,11.9945,11.6652,11.811,10.1742,11.1742,1
116230,8.5829,8.6466,8.5414,12.3106,12.0668,12.1225,10.1742,11.1742,1
116252,8.5144,8.6114,8.4989,12.3331,12.0599,12.1441,10.1742,11.1742,1
116274,8.3515,8.491,8.4585,12.304,12.0047,12.1435,10.1742,11.1742,1
116293,8.3434,8.4847,8.4517,12.2934,11.9798,12.1519,10.1742,11.1742,1
116315,8.3471,8.4947,8.4658,12.2823,11.9986,12.1635,10.1742,11.1742,1
116340,7.5601,7.5983,7.7005,12.2754,11.9899,12.1575,10.1742,11.1742,1
116364,7.4014,7.4546,7.6566,12.2847,11.9955,12.1871,10.1742,11.1742,1
116384,7.399,7.4467,7.6645,12.2917,11.9877,12.2064,10.1742,11.1742,1
116413,7.4115,7.4361,7.6701,12.2998,11.9689,12.2312,10.1742,11.1742,1
116434,7.4118,7.4657,7.7012,12.3032,11.9486,12.2356,10.1742,11.1742,1
116457,7.4509,7.5227,7.6949,12.3006,11.8998,12.227,10.1742,11.1742,1
116476,8.3022,8.384,8.6352,12.3005,11.9645,12.22,10.1742,11.1742,1
116493,8.3077,8.4098,8.6505,12.2924,11.971,12.2023,10.1742,11.1742,1
116519,8.3084,8.4406,8.659,12.3194,12.0046,12.2176,10.1742,11.1742,1
116543,8.2756,8.2541,8.4112,12.3295,12.025,12.2253,10.1742,11.1742,1
116565,8.2761,8.2727,8.4872,13.3197,13.1129,13.5055,10.1742,11.1742,1
116582,8.3066,8.3303,8.5032,13.3351,13.1613,13.5,10.1742,11.1742,1
116601,8.3094,8.3383,8.5128,13.2848,13.1543,13.4555,10.1742,11.1742,1
116623,8.2834,8.2873,8.2202,13.0229,13.0252,12.2521,10.1742,11.1742,1
116648,8.286,8.2896,8.2356,11.28,10.2891,10.9976,10.1742,11.1742,1
116675,8.3045,8.3383,8.3742,11.1664,10.2044,10.7964,10.1742,11.1742,1
116692,8.3434,8.4083,8.4795,11.1428,10.2019,10.7575,10.1742,11.1742,1
116719,8.3695,8.4215,8.4814,11.0585,10.1913,10.7012,10.1742,11.1742,1
116742,8.3723,8.424,8.4786,11.0101,10.1717,10.6506,10.1742,11.1742,1
116758,8.2959,8.3731,8.3418,10.6897,10.1246,10.5748,10.1742,11.1742,1
116781,8.2224,8.2666,8.2272,10.6273,10.0528,10.457,10.1742,11.1742,1
116800,8.224,8.2638,8.2211,10.6562,10.0423,10.4536,10.1742,11.1742,1
116822,8.309,8.3181,8.2318,10.8019,10.0601,10.501,10.1742,11.1742,1
116844,8.6562,9.1171,8.8557,10.8068,10.0607,10.5209,10.1742,11.1742,1
116866,8.6366,9.1121,8.8248,10.8028,10.0361,10.5093,10.1742,11.1742,1
116887,8.5936,9.0927,8.738,10.8017,10.009,10.4668,10.1742,11.1742,1
116911,8.5112,8.7108,8.4605,10.797,9.9837,10.4137,10.1742,11.1742,1
116931,8.4943,8.6197,8.4142,10.7991,9.9709,10.4019,10.1742,11.1742,1
116953,8.4935,8.5846,8.4151,10.8043,9.9326,10.3959,10.1742,11.1742,1
116975,8.4831,8.576,8.4145,10.8055,9.8957,10.4076,10.1742,11.1742,1
116997,8.4812,8.5695,8.436,10.8592,9.9196,10.4875,10.1742,11.1742,1
117019,8.4953,8.566,8.458,10.916,9.9835,10.6251,10.1742,11.1742,1
117044,8.5424,8.5819,8.4987,11.1282,10.0517,11.0088,10.1742,11.1742,1
117072,8.5884,8.6006,8.6145,11.2756,10.6526,11.2163,10.1742,11.1742,1
117088,8.6525,8.6606,8.6825,11.3397,10.6866,11.2613,10.1742,11.1742,1
117107,9.012,9.223,8.8286,11.4183,10.7206,11.3169,10.1742,11.1742,1
117129,9.4284,9.3189,8.992,11.6409,10.7488,11.6019,10.1742,11.1742,1
117151,9.5497,9.6294,9.6542,12.1111,11.1666,11.987,10.1742,11.1742,1
117173,9.564,9.6823,9.673,12.1337,11.5756,12.0216,10.1742,11.1742,1
117195,9.5595,9.6785,9.6539,12.1457,11.6607,11.9873,10.1742,11.1742,1
117218,9.5606,9.6612,9.6426,12.1415,11.7231,11.9724,10.1742,11.1742,1
117249,9.56,9.5902,9.6146,12.1269,11.7583,11.9279,10.1742,11.1742,1
117271,9.5452,9.4978,9.2067,12.1088,11.7692,11.8877,10.1742,11.1742,1
117290,9.5373,9.4791,9.1735,12.1892,11.9432,11.9737,10.1742,11.1742,1
117305,9.5557,9.4686,9.1712,12.4418,12.0721,12.5066,10.1742,11.1742,1
117327,9.5556,9.4432,9.181,12.7465,12.1857,12.693,10.1742,11.1742,1
117349,8.2494,8.7656,8.2756,10.2604,10.0735,10.4077,10.1742,11.1742,1
117371,7.8433,8.052,7.6472,7.3841,7.4017,7.4925,10.1742,11.1742,1
117393,7.8206,7.9945,7.6109,7.3765,7.4057,7.4817,10.1742,11.1742,1
117417,7.6279,7.8569,7.5762,7.3561,7.4065,7.4402,10.1742,11.1742,1
117437,7.5319,7.7245,7.5482,7.3405,7.3863,7.3696,10.1742,11.1742,1
117466,7.4679,7.5871,7.5173,7.2801,7.3646,7.3497,10.1742,11.1742,1
117482,7.4471,7.5378,7.4932,7.2636,7.3184,7.1871,10.1742,11.1742,1
117506,7.4445,7.5082,7.463,7.2569,7.306,7.1583,10.1742,11.1742,1
117525,7.4392,7.4885,7.4575,7.2603,7.3001,7.204,10.1742,11.1742,1
117548,7.4371,7.4789,7.4106,7.2613,7.291,7.222,10.1742,11.1742,1
117569,7.4387,7.4779,7.3504,7.259,7.2889,7.2569,10.1742,11.1742,1
117592,7.4613,7.479,7.353,7.3033,7.2998,7.2765,10.1742,11.1742,1
117613,7.4702,7.4835,7.3637,7.3849,7.3054,7.3208,10.1742,11.1742,1
117637,7.4802,7.4877,7.5075,7.4561,7.317,7.3882,10.1742,11.1742,1
117657,7.4837,7.4929,7.5094,7.4579,7.3168,7.4051,10.1742,11.1742,1
117679,7.4981,7.4988,7.5264,7.4706,7.313,7.4047,10.1742,11.1742,1
117702,7.5082,7.4851,7.4971,7.4818,7.3148,7.4012,10.1742,11.1742,1
117724,7.512,7.4837,7.5065,7.4765,7.3063,7.3963,10.1742,11.1742,1
117745,7.509,7.4837,7.474,7.4727,7.2879,7.3857,10.1742,11.1742,1
117767,7.486,7.4833,7.4371,7.4564,7.2575,7.3601,10.1742,11.1742,1
117789,7.4807,7.4824,7.4247,7.4516,7.2481,7.3482,10.1742,11.1742,1
117812,7.4725,7.478,7.3758,7.4479,7.2445,7.3516,10.1742,11.1742,1
117833,7.4637,7.4744,7.2999,7.4449,7.2316,7.3582,10.1742,11.1742,1
117856,7.459,7.477,7.2941,7.4412,7.2241,7.3542,10.1742,11.1742,1
117877,7.4657,7.4816,7.2925,7.4448,7.2431,7.3585,10.1742,11.1742,1
117904,7.4941,7.4856,7.2894,7.4519,7.2474,7.3727,10.1742,11.1742,1
117926,8.0739,7.5841,8.9436,7.7853,7.3358,8.136,10.1742,11.1742,1
117948,10.2167,10.4447,10.2039,10.2388,9.3075,9.7201,10.1742,11.1742,1
117965,10.2064,10.4647,10.2003,10.2114,9.2815,9.6874,10.1742,11.1742,1
117988,10.1602,10.4563,10.1733,10.0945,9.1703,9.585,10.1742,11.1742,1
118009,10.1075,10.4448,10.1456,9.9637,9.0927,9.2562,10.1742,11.1742,1
118032,9.8458,10.4319,10.135,9.9327,9.0653,9.096,10.1742,11.1742,1
118058,8.123,8.3601,7.826,7.834,7.2501,7.5059,10.1742,11.1742,1
118077,8.131,8.3963,7.8264,7.8731,7.2525,7.506,10.1742,11.1742,1
118098,8.2478,8.625,8.4377,8.0562,7.5374,7.7003,10.1742,11.1742,1
118119,8.265,8.7138,8.4921,8.0735,7.5457,7.7204,10.1742,11.1742,1
118141,8.178,8.6054,8.4518,8.0474,7.5359,7.7124,10.1742,11.1742,1
118168,8.0042,8.4427,7.811,7.3312,7.4545,7.4629,10.1742,11.1742,1
118194,7.8212,8.355,7.7532,7.3079,7.3366,7.2926,10.1742,11.1742,1
118217,7.7769,8.3172,7.7502,7.2908,7.3136,7.2601,10.1742,11.1742,1
118238,7.7789,8.3498,7.7496,7.2964,7.3231,7.2787,10.1742,11.1742,1
118260,8.2386,8.7958,8.2169,7.6287,7.5423,7.6021,10.1742,11.1742,1
118283,8.6626,9.3511,9.1982,8.6338,7.8154,8.2499,10.1742,11.1742,1
118298,8.7078,9.5332,9.2067,8.6696,7.9474,8.3078,10.1742,11.1742,1
118317,8.7022,9.526,9.2015,8.6787,7.9721,8.3022,10.1742,11.1742,1
118339,8.694,9.4972,9.1986,8.6803,7.9761,8.2984,10.1742,11.1742,1
118361,8.6365,9.2316,8.714,8.1465,7.7202,7.9872,10.1742,11.1742,1
118384,8.6211,9.1094,8.2282,7.7988,7.5235,7.5902,10.1742,11.1742,1
118406,8.6148,8.9328,8.1039,7.724,7.4989,7.5812,10.1742,11.1742,1
118434,8.5281,8.9042,8.0856,7.6645,7.5123,7.5758,10.1742,11.1742,1
118454,8.5429,8.934,8.2478,7.7055,7.7625,7.6623,10.1742,11.1742,1
118473,8.8884,8.9625,8.9359,8.8001,8.0019,8.0838,10.1742,11.1742,1
118493,8.8928,8.9462,8.9287,8.8108,7.9982,8.0782,10.1742,11.1742,1
118515,8.4883,8.3402,8.0239,7.959,7.7579,7.8717,10.1742,11.1742,1
118538,7.9143,7.9602,7.7169,7.5841,7.4043,7.4896,10.1742,11.1742,1
118560,7.8411,7.8371,7.5777,7.4917,7.3485,7.4001,10.1742,11.1742,1
118582,7.8181,7.7756,7.483,7.4345,7.3296,7.3791,10.1742,11.1742,1
118604,7.8207,7.7752,7.48,7.432,7.3313,7.3937,10.1742,11.1742,1
118630,7.8085,7.7338,7.4819,7.4319,7.3344,7.3867,10.1742,11.1742,1
118648,7.799,7.7027,7.4541,7.4353,7.2921,7.3737,10.1742,11.1742,1
118671,7.759,7.6626,7.326,7.4238,7.2323,7.3279,10.1742,11.1742,1
118691,7.4838,7.576,7.2589,7.3691,7.1638,7.224,10.1742,11.1742,1
118723,7.4511,7.5597,7.2434,7.3657,7.1442,7.2348,10.1742,11.1742,1
118745,7.4309,7.5451,7.2304,7.374,7.122,7.3217,10.1742,11.1742,1
118762,7.4194,7.5336,7.2358,7.3832,7.1201,7.3102,10.1742,11.1742,1
118780,7.4048,7.5059,7.2493,7.3763,7.1208,7.2945,10.1742,11.1742,1
118804,7.3927,7.4724,7.2574,7.3653,7.1336,7.2752,10.1742,11.1742,1
118824,7.3732,7.4507,7.2659,7.3562,7.1215,7.2627,10.1742,11.1742,1
118845,7.368,7.4462,7.2845,7.3503,7.1096,7.2728,10.1742,11.1742,1
118868,7.3772,7.4422,7.3607,7.3462,7.0989,7.2844,10.1742,11.1742,1
118891,7.3885,7.4406,7.5262,7.3463,7.0992,7.2955,10.1742,11.1742,1
118912,7.4031,7.447,7.7652,7.3531,7.117,7.3294,10.1742,11.1742,1
118940,7.4037,7.4488,7.7773,7.349,7.1161,7.3478,10.1742,11.1742,1
118961,7.3934,7.4323,7.7067,7.2726,7.0798,7.3042,10.1742,11.1742,1
118984,7.3899,7.4257,7.5136,7.2402,7.0141,7.0206,10.1742,11.1742,1
119008,7.3849,7.427,7.4097,7.24,7.0056,7.0332,10.1742,11.1742,1
119031,7.3954,7.4317,7.3941,7.2481,7.0059,7.0455,10.1742,11.1742,1
119051,7.4316,7.4386,7.409,7.2622,7.018,7.0436,10.1742,11.1742,1
119068,7.6189,7.4584,7.4152,7.3546,7.1708,7.3113,10.1742,11.1742,1
119089,7.6143,7.5344,7.4247,7.3821,7.1949,7.3164,10.1742,11.1742,1
119116,7.5808,7.5521,7.4245,7.3794,7.1954,7.3158,10.1742,11.1742,1
119132,7.5669,7.5657,7.4211,7.3781,7.1957,7.312,10.1742,11.1742,1
119153,7.5654,7.5852,7.4083,7.366,7.1934,7.2984,10.1742,11.1742,1
119175,7.5486,7.5946,7.4008,7.3764,7.1484,7.2926,10.1742,11.1742,1
119197,7.5493,7.6125,7.3941,7.3868,7.1331,7.2931,10.1742,11.1742,1
119219,7.5647,7.6396,7.3864,7.3905,7.1542,7.305,10.1742,11.1742,1
119241,7.5914,7.6869,7.3916,7.4106,7.2096,7.3178,10.1742,11.1742,1
119263,7.6673,7.816,7.4195,7.451,7.4776,7.3477,10.1742,11.1742,1
119287,7.5967,7.8377,7.3429,7.2977,7.3612,7.3246,10.1742,11.1742,1
119314,7.4482,7.8307,7.2873,7.2213,7.0638,7.1902,10.1742,11.1742,1
119339,7.424,7.7627,7.2846,7.2284,7.0517,7.1368,10.1742,11.1742,1
